business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,engagement_count,engagement_rate_by_followers,like_rate_by_views,comment_rate_by_likes,views_per_follower,is_high_engagement,posting_time_category,caption_length_category,hashtag_intensity,content_localization_score
Gaza Family Pharmacy,pharmacy,12607,2025-08-09,19,Saturday,8,carousel,صحتك بتهمنا سوايب وشوفوا التفاصيل. يا جماعة عيد مبارك,53,0,0,372,19,10491,Arabic,False,False,0.0,False,True,False,True,391,0.03101451574522091,0.035458964826994566,0.051075268817204304,0.8321567383199809,False,evening,short,none,5
Qalqilya Home Store,store,53589,2025-12-13,5,Saturday,12,reel,New arrivals just landed Watch the reel. Available now in Tulkarm. Message us. ☕ 🩺 #Palestine #جيم,98,2,2,8365,800,105217,English,True,False,0.0,True,False,False,False,9165,0.1710239041594357,0.079502361785643,0.09563658099222953,1.9634066692791432,True,morning,medium,low,3
Bethlehem Lash Bar,beauty_salon,13071,2025-08-04,3,Monday,8,image,دلعي حالك صورة جديدة. موجودين في Bethlehem today. ☕ 📍 🥙 😍,57,0,4,744,35,8273,Mixed,False,False,0.0,True,False,False,False,779,0.05959758243439676,0.08993110117248881,0.04704301075268817,0.6329278555581057,False,night,short,none,3
Nablus Health Point,pharmacy,5322,2025-02-17,4,Monday,2,carousel,صحتك بتهمنا Swipe وشوفوا الباقي. أهلا بالناس الحلوة اطلب الآن وخلينا نجهزلك طلبك. #عيادة #تسوق,94,2,0,347,52,4004,Mixed,True,False,0.0,False,False,False,True,399,0.07497181510710259,0.08666333666333666,0.14985590778097982,0.7523487410747839,False,night,medium,low,3
Ramallah English Corner,education_center,2667,2025-08-11,13,Monday,8,video,استنونا بدورة جديدة فيديو جديد. خصم special 20% off اليوم! موجودين في Bethlehem today. Order now وخلينا نجهزلك طلبك. #عروض #تسوق,128,2,0,162,5,1833,Mixed,True,True,20.0,True,False,False,True,167,0.06261717285339333,0.088379705400982,0.030864197530864196,0.6872890888638921,False,afternoon,medium,low,6
Jericho Physio Hub,clinic,21841,2025-05-23,18,Friday,5,reel,صحتكم أولويتنا شوفوا الريل. كل عام وأنتم بخير 🎉 #الكترونيات #مطاعم #عروض,72,3,1,4704,449,46126,Arabic,False,False,0.0,False,True,False,True,5153,0.23593242067670894,0.10198152885574296,0.09545068027210885,2.11189963829495,True,evening,short,low,5
Nablus Health Point,pharmacy,5505,2025-08-05,14,Tuesday,8,image,صحتك بتهمنا صورة جديدة. احنا جاهزين عرض خاص 25% خصم لفترة محدودة زورونا بفرعنا في Ramallah ابعتولنا DM وخليها علينا,115,0,0,55,7,1110,Arabic,True,True,25.0,True,False,False,True,62,0.011262488646684832,0.04954954954954955,0.12727272727272726,0.2016348773841962,False,afternoon,medium,none,6
Laila Hair & Nails,beauty_salon,2980,2025-05-02,12,Friday,5,carousel,دلعي حالك سوايب وشوفوا التفاصيل. احجز الآن وخليها علينا,55,0,0,468,82,3008,Arabic,True,False,0.0,False,False,False,False,550,0.18456375838926176,0.15558510638297873,0.1752136752136752,1.0093959731543625,True,afternoon,short,none,0
Sama Beauty Studio,beauty_salon,1614,2025-06-30,14,Monday,6,reel,دلعي حالك شوفوا الـ reel. احنا جاهزين Order now وخلينا نجهزلك طلبك. 🎉 🍰,71,0,2,741,71,9427,Mixed,True,False,0.0,False,False,False,True,812,0.5030978934324659,0.07860400975920229,0.09581646423751687,5.840768277571252,True,afternoon,short,none,3
Jericho Physio Hub,clinic,20926,2025-12-18,12,Thursday,12,reel,صحتكم أولويتنا شوفوا الريل. عرض خاص 10% خصم لفترة محدودة زورونا بفرعنا في Ramallah اطلب الآن وخليها علينا 💪 #عروض #Palestine,124,2,1,1178,182,17047,Arabic,True,True,10.0,True,False,False,False,1360,0.06499092038612253,0.06910306798850238,0.15449915110356535,0.8146325145751696,False,afternoon,medium,low,3
Nablus Health Point,pharmacy,5399,2025-07-15,4,Tuesday,7,image,صحتك بتهمنا صورة جديدة. موجودين في Ramallah today. #Ramallah #جيم,65,2,0,23,2,262,Mixed,False,False,0.0,True,False,False,True,25,0.004630487127245786,0.08778625954198473,0.08695652173913043,0.04852750509353584,False,night,short,low,6
Nablus Health Point,pharmacy,5162,2025-05-12,18,Monday,5,image,صحتك بتهمنا صورة جديدة. خصم special 20% off اليوم! موجودين في Ramallah today. ابعتولنا DM وخلينا نجهزلك طلبك. 🍕 ✨ #عروض #مطاعم #مخبز,132,3,2,83,12,2836,Mixed,True,True,20.0,True,False,False,False,95,0.018403719488570322,0.02926657263751763,0.14457831325301204,0.5493994575745835,False,evening,medium,low,3
Nablus Skin Center,clinic,12822,2025-05-15,21,Thursday,5,reel,صحتكم أولويتنا شوفوا الـ reel. خصم special 30% off اليوم! موجودين في Nablus today. Order now وخلينا نجهزلك طلبك. 🍰 🎉 📍 #Nablus #عروض,132,2,3,2014,296,50482,Mixed,True,True,30.0,True,False,False,False,2310,0.18015910154422088,0.03989540826433184,0.14697120158887786,3.937139291842146,True,evening,medium,low,3
Gaza Gadget Shop,electronics_store,51169,2025-09-27,10,Saturday,9,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. شو رأيكم؟ ابعتولنا DM وخليها علينا #Palestine,85,1,0,2631,98,36044,Arabic,True,False,0.0,False,False,False,True,2729,0.05333307275889699,0.07299411829985573,0.03724819460281262,0.7044108737712287,False,morning,short,low,3
Gaza Gadget Shop,electronics_store,51294,2025-10-19,4,Sunday,10,image,وصلت أجهزة جديدة صورة جديدة. احنا جاهزين DM us وخلينا نجهزلك طلبك. #Palestine #مطاعم,84,2,0,767,34,6511,Mixed,True,False,0.0,False,False,False,True,801,0.015615861504269505,0.11780064506220243,0.04432855280312908,0.1269349241626701,False,night,short,low,3
Nablus Coding Kids,education_center,917,2025-09-20,14,Saturday,9,image,استنونا بدورة جديدة صورة جديدة. شو رأيكم؟ زورونا وخليها علينا #تعليم #عروض,74,2,0,15,2,323,Arabic,True,False,0.0,False,False,False,True,17,0.018538713195201745,0.04643962848297214,0.13333333333333333,0.35223555070883317,False,afternoon,short,low,3
Laila Hair & Nails,beauty_salon,3018,2025-06-01,20,Sunday,6,reel,دلعي حالك شوفوا الـ reel. ابعتولنا DM وخلينا نجهزلك طلبك. ✨ 📚 🩺 🛍️,66,0,4,375,35,2694,Mixed,True,False,0.0,False,False,False,False,410,0.1358515573227303,0.13919821826280623,0.09333333333333334,0.8926441351888668,False,evening,short,none,0
Al Karmel Boutique,store,8821,2025-04-06,7,Sunday,4,image,وصلت تشكيلة جديدة صورة جديدة. احنا جاهزين من قلب فلسطين ابعتولنا DM وخليها علينا #الكترونيات #تعليم,99,2,0,92,3,1524,Arabic,True,False,0.0,False,False,True,True,95,0.010769753996145562,0.06036745406824147,0.03260869565217391,0.1727695272644825,False,morning,medium,low,5
Ramallah Roastery,cafe,6439,2025-05-04,12,Sunday,5,reel,أجواء ولا أروع شوفوا الـ reel. احنا جاهزين موجودين في Tulkarm today. اطلب الآن وخلينا نجهزلك طلبك. 😍 #قهوة #عروض #الكترونيات #تسوق #عيادة,137,5,1,3290,310,32324,Mixed,True,False,0.0,True,False,False,True,3600,0.559093026867526,0.10178195767850513,0.09422492401215805,5.020034166796086,True,afternoon,medium,medium,6
Hebron Fresh Bakery,bakery,1449,2025-12-14,13,Sunday,12,video,طازة من الفرن فيديو جديد. خصم special 5% off اليوم! من قلب فلسطين زورونا وخلينا نجهزلك طلبك. #Palestine #مطاعم #تسوق,116,3,0,156,13,1203,Mixed,True,True,5.0,False,False,True,False,169,0.11663216011042098,0.12967581047381546,0.08333333333333333,0.8302277432712215,False,afternoon,medium,low,2
Nablus Coding Kids,education_center,939,2025-12-11,19,Thursday,12,reel,استنونا بدورة جديدة شوفوا الريل. احنا جاهزين زورونا بفرعنا في Jenin 🔥 #Palestine #قهوة #تسوق,92,3,1,51,4,1364,Arabic,True,False,0.0,True,False,False,True,55,0.058572949946751864,0.0373900293255132,0.0784313725490196,1.4526091586794463,False,evening,medium,low,6
Ramallah Roastery,cafe,6603,2025-04-25,18,Friday,4,reel,Coffee vibes all day Watch the reel. #قهوة #SupportLocal,56,2,0,2981,351,24547,English,False,False,0.0,False,False,False,False,3332,0.50461911252461,0.12144050189432518,0.11774572291177457,3.717552627593518,True,evening,short,low,0
Nablus Mobile Center,electronics_store,39220,2025-03-22,3,Saturday,3,carousel,وصلت أجهزة جديدة Swipe وشوفوا الباقي. كل عام وأنتم بخير اطلب الآن وخلينا نجهزلك طلبك. 💪 🍕 🎉 ✨,93,0,4,1329,122,10513,Mixed,True,False,0.0,False,True,False,False,1451,0.03699643039265681,0.12641491486730713,0.09179834462001504,0.2680520142784294,False,night,medium,none,2
Strong Roots Gym,gym,680,2025-07-29,18,Tuesday,7,carousel,Train stronger this week Swipe to see more. 🥙,45,0,1,30,4,200,English,False,False,0.0,False,False,False,False,34,0.05,0.15,0.13333333333333333,0.29411764705882354,False,evening,short,none,0
Gaza Gadget Shop,electronics_store,49570,2025-08-03,19,Sunday,8,reel,وصلت أجهزة جديدة شوفوا الـ reel. احنا جاهزين منتج فلسطيني زورونا وخلينا نجهزلك طلبك.,84,0,0,4033,215,40473,Mixed,True,False,0.0,False,False,True,True,4248,0.08569699414968732,0.09964667803226843,0.05331019092486983,0.8164817429897115,False,evening,short,none,5
Canaan Threads,store,14789,2025-06-24,5,Tuesday,6,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. أهلا بالناس الحلوة خصم 25% خصم لفترة محدودة اطلب الآن وخليها علينا,107,0,0,1366,262,15701,Arabic,True,True,25.0,False,False,False,True,1628,0.11008181756711069,0.08700082797274059,0.191800878477306,1.0616674555412806,False,morning,medium,none,3
Sama Beauty Studio,beauty_salon,1656,2025-05-07,12,Wednesday,5,image,دلعي حالك صورة جديدة. احنا جاهزين خصم 30% خصم لفترة محدودة زورونا بفرعنا في Ramallah ابعتولنا DM وخليها علينا,109,0,0,161,29,1496,Arabic,True,True,30.0,True,False,False,True,190,0.11473429951690821,0.10762032085561497,0.18012422360248448,0.9033816425120773,False,afternoon,medium,none,6
Al Hayat Pharmacy,pharmacy,6392,2025-08-22,18,Friday,8,reel,صحتك بتهمنا شوفوا الـ reel. شو رأيكم؟ ابعتولنا DM وخلينا نجهزلك طلبك.,69,0,0,311,23,7032,Mixed,True,False,0.0,False,False,False,True,334,0.05225281602002503,0.044226393629124006,0.07395498392282958,1.100125156445557,False,evening,short,none,3
Tulkarm Streetwear,store,34136,2025-01-23,22,Thursday,1,reel,وصلت تشكيلة جديدة شوفوا الـ reel. احنا جاهزين 🛍️ ☕ 🩺 💪 #الكترونيات,66,1,4,18348,1558,138904,Mixed,False,False,0.0,False,False,False,True,19906,0.5831380360909304,0.132091228474342,0.08491388707216045,4.0691352238106395,True,night,short,low,3
Olive Tree Learning,education_center,9040,2025-12-29,21,Monday,12,image,استنونا بدورة جديدة صورة جديدة. زورونا وخلينا نجهزلك طلبك. 😍 📚 🎉 ✅ #Palestine #مطاعم #تسوق #عروض,96,4,4,112,6,1650,Mixed,True,False,0.0,False,False,False,False,118,0.013053097345132743,0.06787878787878789,0.05357142857142857,0.18252212389380532,False,evening,medium,medium,0
Gaza Seaside Kitchen,restaurant,4487,2025-03-28,14,Friday,3,image,اليوم عنا أكل طيب صورة جديدة. صنع محلي ابعتولنا DM وخليها علينا,63,0,0,66,10,634,Arabic,True,False,0.0,False,False,True,False,76,0.016937820369957654,0.10410094637223975,0.15151515151515152,0.14129708045464676,False,afternoon,short,none,2
Canaan Threads,store,14873,2025-10-11,14,Saturday,10,reel,وصلت تشكيلة جديدة شوفوا الريل. يا جماعة ابعتولنا DM وخليها علينا,64,0,0,2201,292,22319,Arabic,True,False,0.0,False,False,False,True,2493,0.16761917568748738,0.09861552936959542,0.13266696955929122,1.500638741343374,False,afternoon,short,none,3
Gaza Gadget Shop,electronics_store,48171,2025-01-01,18,Wednesday,1,image,Latest gadgets in store Photo drop. limited offer: 25% off. Available now in Gaza.,82,0,0,5487,744,53121,English,False,True,25.0,True,False,False,False,6231,0.12935168462352867,0.10329248319873496,0.13559322033898305,1.1027589213427165,False,evening,short,none,3
Saj & Manakish House,bakery,9887,2025-12-29,18,Monday,12,reel,طازة من الفرن شوفوا الريل. شو رأيكم؟ صنع محلي اتصل فينا وخليها علينا 🎉 #Palestine #الكترونيات #قهوة #عيادة #مخبز,112,5,1,4128,115,31585,Arabic,True,False,0.0,False,False,True,True,4243,0.4291493880853646,0.13069495013455754,0.027858527131782947,3.1945989683422678,True,evening,medium,medium,5
Nablus Mobile Center,electronics_store,40470,2025-08-16,19,Saturday,8,image,وصلت أجهزة جديدة صورة جديدة. احنا جاهزين 🔥 ☕,44,0,2,2365,98,44630,Mixed,False,False,0.0,False,False,False,True,2463,0.0608598962194218,0.05299126148330719,0.04143763213530655,1.102792191746973,False,evening,short,none,3
Nablus Health Point,pharmacy,5613,2025-12-11,20,Thursday,12,reel,صحتك بتهمنا شوفوا الـ reel. خصم special 15% off اليوم! موجودين في Ramallah today. 🥙 🩺 🧴 🔥,89,0,4,815,75,11761,Mixed,False,True,15.0,True,False,False,False,890,0.15856048458934616,0.0692968285009778,0.09202453987730061,2.095314448601461,False,evening,short,none,3
Nablus Mobile Center,electronics_store,39907,2025-09-30,23,Tuesday,9,reel,وصلت أجهزة جديدة شوفوا الريل. يا جماعة لفترة محدودة 10% خصم لفترة محدودة 📚 🔥 ✅ 🥙,80,0,4,14960,728,103897,Arabic,False,True,10.0,False,False,False,True,15688,0.39311399002681235,0.1439887580969614,0.04866310160427807,2.6034780865512315,True,night,short,none,3
Nablus Sweet Oven,bakery,1769,2025-08-13,2,Wednesday,8,carousel,طازة من الفرن Swipe وشوفوا الباقي. موجودين في Jenin today. رمضان كريم اطلب الآن وخلينا نجهزلك طلبك. #Palestine #تعليم #عيادة #SupportLocal,138,4,0,243,24,2013,Mixed,True,False,0.0,True,True,False,False,267,0.15093273035613342,0.12071535022354694,0.09876543209876543,1.1379310344827587,False,night,medium,medium,5
Hebron Fresh Bakery,bakery,1416,2025-02-21,3,Friday,2,image,Fresh from the oven Photo drop. Available now in Tulkarm. Visit us. #Palestine #تسوق #جيم,89,3,0,18,2,167,English,True,False,0.0,True,False,False,False,20,0.014124293785310734,0.10778443113772455,0.1111111111111111,0.11793785310734463,False,night,short,low,3
Bethlehem Lash Bar,beauty_salon,13311,2025-10-05,8,Sunday,10,carousel,دلعي حالك سوايب وشوفوا التفاصيل. زورونا بفرعنا في Bethlehem رمضان كريم راسلونا وخليها علينا 🍰 🩺 📍 ✅ #Bethlehem #SupportLocal,124,2,4,646,19,9970,Arabic,True,False,0.0,True,True,False,True,665,0.04995868079032379,0.06479438314944834,0.029411764705882353,0.7490045826759822,False,morning,medium,low,8
Hebron Fresh Bakery,bakery,1487,2025-05-03,5,Saturday,5,reel,طازة من الفرن شوفوا الـ reel. شو رأيكم؟ موجودين في Tulkarm today. #Palestine #عروض,82,2,0,101,12,1729,Mixed,False,False,0.0,True,False,False,True,113,0.07599193006052454,0.05841526894158473,0.1188118811881188,1.1627437794216544,False,morning,short,low,6
Jericho Physio Hub,clinic,21335,2025-04-11,13,Friday,4,image,صحتكم أولويتنا صورة جديدة. أهلا بالناس الحلوة ابعتولنا DM وخلينا نجهزلك طلبك. #عيادة #SupportLocal,98,2,0,319,28,7403,Mixed,True,False,0.0,False,False,False,True,347,0.016264354347316615,0.04309063893016345,0.0877742946708464,0.3469885165221467,False,afternoon,medium,low,3
