business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,kind,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate
Ronza Elegant,Fashion,14000.0,2026-05-07,0.0,Thursday,5,reel,كيف تطلعي أنيقة ومحتشمة بنفس الوقت؟؟؟؟ اختاري هذا الموديل من رونزا إليجنت موقعنا رام الله شارع الإرسال عياش مول الطابق سالب واحد متوفر خدمة التوصيل لكل مناطق الضفة والقدس والداخل 🚗🚗,185,0,2,2.0,0.0,570.0,Arabic,True,True,0.0,True,False,False,True,0.0,,2.0,0.00014285714285714287,0.00014285714285714287,0.0,0.04071428571428572,0.0035087719298245615,2026-05-04/2026-05-10,0,1,night,long,none,few,low,small,0,0,0
Ronza Elegant,Fashion,14000.0,2026-05-07,0.0,Thursday,5,reel,كيف تطلعي شيك ومرتاحة بنفس الوقت؟؟؟؟ اختاري هذا الموديل من رونزا إليجنت,81,0,0,23.0,1.0,1200.0,Arabic,True,True,0.0,False,False,False,True,0.0,,24.0,0.0017142857142857142,0.001642857142857143,7.142857142857143e-05,0.08571428571428572,0.02,2026-05-04/2026-05-10,0,1,night,medium,none,none,medium,small,0,0,1
Ronza Elegant,Fashion,14000.0,2026-05-07,0.0,Thursday,5,reel,كيف تطلعي شيك ومرتاحة بنفس الوقت؟؟؟؟ اختاري هذا الموديل من رونزا إليجنت,81,0,0,9.0,0.0,478.0,Arabic,True,True,0.0,False,False,False,True,0.0,,9.0,0.0006428571428571428,0.0006428571428571428,0.0,0.03414285714285714,0.01882845188284519,2026-05-04/2026-05-10,0,1,night,medium,none,none,medium,small,0,0,0
Ronza Elegant,Fashion,14000.0,2026-05-07,0.0,Thursday,5,reel,كيف تطلعي شيك ومرتاحة بنفس الوقت؟؟؟؟ اختاري هذا الموديل من رونزا إليجنت موقعنا رام الله شارع الإرسال عياش مول الطابق سالب واحد متوفر خدمة التوصيل لكل مناطق الضفة والقدس والداخل 🚗🚗,183,0,2,8.0,1.0,570.0,Arabic,True,True,0.0,True,False,False,True,0.0,,9.0,0.0006428571428571428,0.0005714285714285715,7.142857142857143e-05,0.04071428571428572,0.015789473684210527,2026-05-04/2026-05-10,0,1,night,long,none,few,medium,small,0,0,1
Ronza Elegant,Fashion,14000.0,2026-05-07,0.0,Thursday,5,reel,كيف تطلعي شيك ومرتاحة بنفس الوقت؟؟؟؟ اختاري هذا الموديل من رونزا إليجنت موقعنا رام الله شارع الإرسال عياش مول الطابق سالب واحد متوفر خدمة التوصيل لكل مناطق الضفة والقدس والداخل 🚗🚗,183,0,2,5.0,1.0,78.0,Arabic,True,True,0.0,True,False,False,True,0.0,,6.0,0.00042857142857142855,0.00035714285714285714,7.142857142857143e-05,0.005571428571428572,0.07692307692307693,2026-05-04/2026-05-10,0,1,night,long,none,few,medium,small,0,0,1
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,6.0,2.0,61.0,Arabic,True,True,0.0,True,False,False,True,0.0,,8.0,0.00010526315789473685,7.894736842105263e-05,2.6315789473684212e-05,0.0008026315789473684,0.13114754098360656,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,16.0,4.0,3000.0,Arabic,True,True,0.0,True,False,False,True,0.0,,20.0,0.0002631578947368421,0.0002105263157894737,5.2631578947368424e-05,0.039473684210526314,0.006666666666666667,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,1.0,0.0,5500.0,Arabic,True,True,0.0,True,False,False,True,0.0,,1.0,1.3157894736842106e-05,1.3157894736842106e-05,0.0,0.07236842105263158,0.0001818181818181818,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,33.0,0.0,2000.0,Arabic,True,True,0.0,True,False,False,True,0.0,,33.0,0.0004342105263157895,0.0004342105263157895,0.0,0.02631578947368421,0.0165,2026-05-04/2026-05-10,0,1,night,long,none,few,medium,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,13.0,0.0,3500.0,Arabic,True,True,0.0,True,False,False,True,0.0,,13.0,0.00017105263157894736,0.00017105263157894736,0.0,0.046052631578947366,0.0037142857142857142,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,0.0,0.0,767.0,Arabic,True,True,0.0,True,False,False,True,0.0,,0.0,0.0,0.0,0.0,0.010092105263157895,0.0,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,2.0,0.0,740.0,Arabic,True,True,0.0,True,False,False,True,0.0,,2.0,2.6315789473684212e-05,2.6315789473684212e-05,0.0,0.009736842105263158,0.002702702702702703,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,17.0,0.0,541.0,Arabic,True,True,0.0,True,False,False,True,0.0,,17.0,0.0002236842105263158,0.0002236842105263158,0.0,0.0071184210526315786,0.031423290203327174,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,6.0,0.0,1600.0,Arabic,True,True,0.0,True,False,False,True,0.0,,6.0,7.894736842105263e-05,7.894736842105263e-05,0.0,0.021052631578947368,0.00375,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,3.0,0.0,1400.0,Arabic,True,True,0.0,True,False,False,True,0.0,,3.0,3.9473684210526316e-05,3.9473684210526316e-05,0.0,0.018421052631578946,0.002142857142857143,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,1.0,0.0,4400.0,Arabic,True,True,0.0,True,False,False,True,0.0,,1.0,1.3157894736842106e-05,1.3157894736842106e-05,0.0,0.05789473684210526,0.00022727272727272727,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-06,0.0,Wednesday,5,reel,أكبر وأوسع تشكيلة من العبايات الخليجية الفخمة والأقمشة المتنوعة متوفرة داخل البوتيك 🔥🔥🔥 موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق التوصيل متوفر لجميع مناطق الضفة والداخل والقدس عرض أقل,209,0,3,7.0,0.0,65.0,Arabic,True,True,0.0,True,False,False,True,0.0,,7.0,9.210526315789474e-05,9.210526315789474e-05,0.0,0.0008552631578947369,0.1076923076923077,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0
ROZAL,Fashion,76000.0,2026-05-04,0.0,Monday,5,reel,وأخيراً وصل التكرار ... عباية أحلى من كل الفستانين موقعنا : طولكرم - مجمع التاج - الطابق الثاني على المصعد آخر الطابق متوفر توصيل لجميع مناطق الضفة والداخل والقدس,162,0,0,120.0,14.0,38000.0,Arabic,True,True,0.0,True,False,False,True,1.0,,134.0,0.0017631578947368421,0.0015789473684210526,0.00018421052631578948,0.5,0.0035263157894736843,2026-05-04/2026-05-10,0,1,night,long,none,none,medium,large,0,1,1
Bella Kids,Fashion,5300.0,2026-05-06,0.0,Wednesday,5,reel,🫶 ستايل صيفي مميز لأجمل الإطلالات ☀️🌳 تشكيلة أولاد بتفاصيل عصرية وخامات خفيفة تعطي راحة وأناقة طول اليوم ✨🌿 إطلالات تناسب اللعب، الطلعات، وأجواء العيد بكل أناقة 💛 📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل 🚚 خدمة التوصيل متوفرة إلى الضفة، القدس، والداخل زورونا وخلي إطلالة العيد أحلى مع Bella Kids 🌙🎀 #bellakids #عيد_الأضحى #ملابس_عيد,339,3,10,0.0,0.0,494.0,Arabic/English Mixed,True,True,0.0,True,True,False,True,0.0,,0.0,0.0,0.0,0.0,0.09320754716981132,0.0,2026-05-04/2026-05-10,0,1,night,long,few,many,low,small,0,0,0
Bella Kids,Fashion,5300.0,2026-05-07,0.0,Thursday,5,reel,✨ لأن فرحة العيد بتكمل بأناقة أطفالكم 💛🧸 تشكيلة واسعة من ملابس العيد للأطفال من عمر 0-12 سنة 👕🌸 ستايلات ناعمة، كاجوال، وكلاسيك تناسب كل الأذواق ✨ 📍 متواجدون في: رام الله – شارع الإرسال بجانب سوبر ماركت الأصيل 🚚 خدمة التوصيل متوفرة إلى الضفة، القدس، والداخل زورونا وخلي إطلالة العيد أحلى مع Bella Kids 🌙🎀 #BellaKids,314,1,10,0.0,0.0,432.0,Arabic/English Mixed,True,True,0.0,True,True,False,True,0.0,,0.0,0.0,0.0,0.0,0.08150943396226415,0.0,2026-05-04/2026-05-10,0,1,night,long,few,many,low,small,0,0,0
Bella Kids,Fashion,5300.0,2026-05-07,0.0,Thursday,5,reel,📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل,47,0,1,0.0,0.0,1300.0,Arabic,False,True,0.0,True,False,False,True,0.0,,0.0,0.0,0.0,0.0,0.24528301886792453,0.0,2026-05-04/2026-05-10,0,1,night,short,none,few,low,small,0,0,0
Bella Kids,Fashion,5300.0,2026-05-07,0.0,Thursday,5,reel,✨ ستايل العيد للصغار... أناقة بكل التفاصيل 💛👕 تشكيلة مميزة من إطلالات الأولاد العصرية، بألوان هادئة وخامات مريحة تناسب فرحة العيد 🌙✨ خلي طفلك يتألق بأناقة وراحة في كل زيارة وكل صورة 📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل 🚚 خدمة التوصيل متوفرة إلى الضفة، القدس، والداخل زورونا وخلي إطلالة العيد أحلى مع Bella Kids 🌙🎀,324,0,9,1.0,0.0,808.0,Arabic/English Mixed,True,True,0.0,True,True,False,True,0.0,,1.0,0.00018867924528301886,0.00018867924528301886,0.0,0.15245283018867925,0.0012376237623762376,2026-05-04/2026-05-10,0,1,night,long,none,many,low,small,0,0,0
Bella Kids,Fashion,5300.0,2026-05-07,0.0,Thursday,5,reel,💖 لمسات بسيطة... وأناقة تلفت الأنظار ✨🧸 تشكيلة مريحة وعصرية بتفاصيل ناعمة تناسب حركة الأطفال وتعطيهم ستايل مميز بكل وقت 🌿✨ إطلالة مليانة حيوية وبراءة لطفلتك الصغيرة 💕 📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل 🚚 خدمة التوصيل متوفرة إلى الضفة، القدس، والداخل زورونا وخلي إطلالة العيد أحلى مع Bella Kids 🌙🎀 #bellakids,320,1,10,0.0,0.0,1700.0,Arabic/English Mixed,True,True,0.0,True,True,False,True,0.0,,0.0,0.0,0.0,0.0,0.32075471698113206,0.0,2026-05-04/2026-05-10,0,1,night,long,few,many,low,small,0,0,0
Bella Kids,Fashion,5300.0,2026-05-07,0.0,Thursday,5,reel,✨ لأن فرحة العيد بتكمل بأناقة أطفالكم 💛🧸 تشكيلة واسعة من ملابس العيد للأطفال من عمر 0-12 سنة 👕🌸 ستايلات ناعمة، كاجوال، وكلاسيك تناسب كل الأذواق ✨ 📍 متواجدون في: رام الله – شارع الإرسال بجانب سوبر ماركت الأصيل 🚚 خدمة التوصيل متوفرة إلى الضفة، القدس، والداخل زورونا وخلي إطلالة العيد أحلى مع Bella Kids 🌙🎀 #Bellakids,314,1,10,4.0,0.0,338.0,Arabic/English Mixed,True,True,0.0,True,True,False,True,1.0,,4.0,0.0007547169811320754,0.0007547169811320754,0.0,0.06377358490566037,0.011834319526627219,2026-05-04/2026-05-10,0,1,night,long,few,many,medium,small,0,0,0
Bella Kids,Fashion,5300.0,2026-05-06,0.0,Wednesday,5,reel,زورونا وخلي إطلالة العيد أحلى مع Bella Kids 🌙🎀 📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل #ملابس_عيد #اطفال_فاشن #ملابس_اطفال عرض أقل,138,3,3,3.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,True,False,True,0.0,,3.0,0.0005660377358490566,0.0005660377358490566,0.0,0.0,0.0,2026-05-04/2026-05-10,0,1,night,medium,few,few,medium,small,0,0,0
Bella Kids,Fashion,5300.0,2026-05-05,0.0,Tuesday,5,reel,🌷 إطلالة مليئة بالنعومة والبهجة لطفلتك 🌸✨ تصاميم لطيفة تناسب أجواء العيد وتعطي طفلتك حضور أنيق بكل بساطة 💕 من عمر 2 إلى 5 سنوات 🧸 📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل عرض أقل,185,0,6,2.0,0.0,0.0,Arabic,False,True,0.0,True,True,False,True,0.0,,2.0,0.0003773584905660377,0.0003773584905660377,0.0,0.0,0.0,2026-05-04/2026-05-10,0,1,night,long,none,many,medium,small,0,0,0
Bella Kids,Fashion,5300.0,2026-05-06,0.0,Wednesday,5,reel,زورونا وخلي إطلالة العيد أحلى مع Bella Kids 🌙🎀 📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل 🚚 خدمة التوصيل متوفرة إلى الضفة، القدس، والداخل #bellakids #اطفال_فاشن #ملابس_عيد عرض أقل,184,3,4,0.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,True,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-04/2026-05-10,0,1,night,long,few,many,low,small,0,0,0
Bella Kids,Fashion,5300.0,2026-05-06,0.0,Wednesday,5,reel,فخورين بالتعاون مع العالميتين كنان وغزل في عرض ملابسنا 😍💙 تشكيلة العيد صارت جوا المحل! ✅ أحجام متنوعة ✅ خامة ممتازة ✅ ألوان مميزة ✅ تشكيلة واسعة وعيلة Bella Kids جاهزة لتساعدكم وتلبي طلباتكم شو بتستنوا؟ موقعنا: رام الله - شارع الإرسال بجانب المقاطعة عند سوبر ماركت الأصيل عرض أقل,279,0,6,8.0,11.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,19.0,0.0035849056603773585,0.0015094339622641509,0.0020754716981132076,0.0,0.0,2026-05-04/2026-05-10,0,1,night,long,none,many,medium,small,0,0,1
Bella Kids,Fashion,5300.0,2026-05-06,0.0,Wednesday,5,reel,📍 رام الله شارع الإرسال بجانب سوبر ماركت الأصيل #ملابس_عيد #bellakids عرض أقل,77,2,1,6.0,0.0,0.0,Arabic/English Mixed,False,True,0.0,True,True,False,True,0.0,,6.0,0.0011320754716981133,0.0011320754716981133,0.0,0.0,0.0,2026-05-04/2026-05-10,0,1,night,medium,few,few,medium,small,0,0,0
